"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
49854.4013867291,-2.75480996610298,0.713675150070321,-3.86003347017413,0.000113371495372744,0.00488355809447704,"CAMK2A",TRUE
26400.1871360561,-2.75738127407136,0.547918144356431,-5.03246936147753,4.84202009878212e-07,8.76960452682549e-05,"ATP2B1",TRUE
38923.7927791409,1.3733224790515,0.419945416292691,3.27024043070952,0.00107456109752899,0.0239245355002904,"MAP4K4",TRUE
2042.24028298217,1.59149647658075,0.436187454212881,3.64865257175422,0.000263619326576996,0.00883150140885208,"CYBRD1",TRUE
2183.10582872566,-1.75491420261828,0.532449662916418,-3.29592508896706,0.000980981690572482,0.0224764317577343,"SLC6A15",TRUE
7510.26125350167,1.41547784865295,0.450724079017882,3.14045313873011,0.00168686692310173,0.0330660148725702,"SREBF1",TRUE
820.620700033227,-2.35126964879681,0.507848659107092,-4.6298628668841,3.65907978693531e-06,0.000405225606722575,"TRPC5",TRUE
3792.14832067052,-3.16770504165778,0.82894290547528,-3.82137903676437,0.00013270750269001,0.00532883452487576,"TRHDE",TRUE
891.714302618886,1.79030702595116,0.497670490524973,3.59737428687531,0.000321445769661014,0.0102633600644737,"ACAP1",TRUE
1104.44659347476,-1.86748764141292,0.527357923343398,-3.54121472106312,0.000398289306143515,0.0117773064046213,"SIDT1",TRUE
772.715720566211,1.46564989979821,0.461557154307,3.17544617415538,0.00149606273882697,0.03028177280557,"NDE1",TRUE
2407.89403140325,-1.59708769152676,0.402977085312292,-3.96322210303616,7.39449282461563e-05,0.00366290731457527,"TMEM38A",TRUE
3873.91679721556,-1.96913288652717,0.608318991951523,-3.23700708440826,0.00120790413054271,0.0260253768121037,"ADAM11",TRUE
1251.76619586668,-1.85671027502929,0.483619337083864,-3.8391977587681,0.00012343697895724,0.00518008220245309,"PTGS2",TRUE
17740.070175466,-2.13830436384037,0.477195781495788,-4.48097918455559,7.4301358595011e-06,0.000704202167280333,"NSF",TRUE
13275.5016206999,-1.57834998401571,0.525570867588555,-3.00311543380926,0.00267231049136538,0.045330207330117,"NUAK1",TRUE
6357.68287306245,-2.30712722013416,0.580340681316353,-3.9754704338511,7.02402703132323e-05,0.00356054688028038,"IPCEF1",TRUE
1718.27713730358,-2.58406263895074,0.806165959975353,-3.20537304630146,0.00134887535679964,0.028120978211841,"WSCD2",TRUE
17171.4633531018,-2.47404399945125,0.567131909277909,-4.36237841492869,1.28656088128737e-05,0.0010754535597569,"ADD2",TRUE
1628.6509168781,1.90897979486309,0.487130838133717,3.91882353861384,8.89822281141418e-05,0.00414781233303106,"TRAF4",TRUE
1030.70816000153,-2.59059638808806,0.675054134121811,-3.83761280339125,0.000124236169461261,0.00518008220245309,"ACTL6B",TRUE
10914.6225955481,-2.27629956380816,0.731622874403408,-3.11130179693238,0.00186264467685938,0.0355497288655918,"PAK3",TRUE
61952.0692673396,-2.08224292113869,0.588834981039064,-3.53620791595015,0.000405915089659288,0.0119015947114773,"MAP2",TRUE
5421.25659544532,-1.88068993659972,0.561905059481647,-3.34698879261675,0.000816945131612215,0.0198660489557225,"AMPH",TRUE
6990.89797574126,-2.84962328935399,0.753449201406254,-3.78210406758065,0.000155508319409801,0.00596870452445522,"RBFOX1",TRUE
26506.7858600375,2.14763896135733,0.430105853652157,4.99328001030696,5.93623949002489e-07,0.000100207180595207,"TP53INP2",TRUE
14778.1788657293,1.32354282161615,0.440836496595864,3.00234402513525,0.0026790922348648,0.0453567445838309,"TNS1",TRUE
1862.44568817888,1.47766442887915,0.416399443926857,3.54867051440807,0.000387181223653345,0.011572668957094,"LIPE",TRUE
2074.50156675375,-3.20934417735707,0.600098731422317,-5.34802693175251,8.89182366583615e-08,2.30749459817751e-05,"EPHA6",TRUE
